id,cost,category,name,brand,retail_price,department,sku,distribution_center_id,product_id
22164,30.160000070463862,Pants,Oak Hill Big & Tall Heritage Canvas Cargo Pants,Oak Hill,65.0,Men,F40ABF62424207BCB2B7274BC0BDDE20,3,22164
22332,26.235000099986792,Pants,Oak Hill Big & Tall Waist-Relaxer Pleated Corduroy Pants,Oak Hill,55.0,Men,7F11B15655B2342B01A2DB7EDB7961CD,3,22332
22608,28.340000044554472,Pants,Oak Hill Big & Tall Lightweight Carrier Pants,Oak Hill,65.0,Men,426AB2BDEB25E959CB46C7C717452D1E,3,22608
14364,12.4077199378933,Maternity,Footless Light Compression Maternity Tights (10-15 mmhg),Preggers,28.989999771118164,Women,CBD7FB1BBA4DE3486F76147A75F3EC89,3,14364
14436,10.325000016018748,Maternity,Preggers Maternity Gradient Compression Footless Tights - Choose from 3 Great Colors!,Preggers,25.0,Women,A0340694826AB06BAE7FE3167683C669,3,14436
14498,13.741259983954729,Maternity,Preggers Maternity Pantyhose 10-15mmHg Gradient Compression Hosiery,Preggers,28.989999771118164,Women,2F5C6C71D7605196314FC5E5873E4DC5,3,14498
5956,24.508000001311306,Leggings,RD Style Black Riding Style Legging Pants,RD Style,44.0,Women,0A4BBCEDA17A6253386BC9EB45240E25,3,5956
10603,7.869749871460721,Intimates,SerenadaÂ® Underwire T-Shirt Bra # 205910,Serenada,14.989999771118164,Women,A9DD7E3C6EE87A48CB35B729CAF61EB5,3,10603
13758,112.32715414475126,Accessories,Tom Ford Marko FT0144 Sunglasses - 18V Shiny Rhodium (Blue Lens) - 58mm,Tom Ford,297.95001220703125,Women,5FD28170BD0B91D09F02AE9983BC67E6,3,13758
14009,91.919999420642853,Accessories,New Tom Ford Jennifer Sunglasses TF 8 692 TF8 Dark Brown Frame Gradient Brown Shades Size: 61-16-120,Tom Ford,240.0,Women,27BF6226213CF288DFBF62FFC02BAD4F,3,14009
14090,88.38894834291861,Accessories,Authentic Tom Ford Sunglasses: MIRANDA TF130 available in multiple colors,Tom Ford,209.94999694824216,Women,7884205C412107BDFE1DD6D1356C1D56,3,14090
28833,87.141999527812,Accessories,TOM FORD WILLIAM TF0207 TF207 Sunglasses 59-15-135,Tom Ford,233.0,Men,056EEFC046D1BAD46F1CB5DAC528F1E8,3,28833
28902,13.546800282542408,Accessories,Men's Casual Belt - 1 1/2 Oak Leaf Embossed Classic Western Style Belt.,Yourtack,31.950000762939453,Men,6750C0194A5F9AE7194A0AE154B64959,3,28902
21599,33.594661674533185,Jeans,Zanerobe Men's Straight Jeans,Zanerobe,64.9800033569336,Men,58766B2804F2D263ECD81E805E8A907B,3,21599
23442,13.546439677131772,Shorts,Zanerobe Men's Callaroy Short,Zanerobe,29.969999313354489,Men,C45BDEBAE9B7A7D8FE14BEA207DA4B25,3,23442
23582,29.96399999409914,Shorts,Zanerobe Men's Chuck Chino Short,Zanerobe,66.0,Men,BB8BF48A4F86FB1A77D0D0953D87958E,3,23582
23606,31.415999986231327,Shorts,Zanerobe Men's Chuck Short,Zanerobe,66.0,Men,EAD7DFD46373634F8BD44393A2E4174C,3,23606
27668,48.980000082403421,Swim,Zanerobe Men's Lennox Board Short,Zanerobe,79.0,Men,DC274708BBA5DF6E8B2D99932A71B1FF,3,27668
27777,44.781000014394522,Swim,Zanerobe Men's Hobie Short,Zanerobe,69.0,Men,8F1AC1569697283FB7739ACF854FEF05,3,27777
28153,38.364000119268894,Swim,Zanerobe Men's Avalon Stripe Short,Zanerobe,69.0,Men,FDE07BA82B25F95AFA9D080819F95717,3,28153
14405,10.976000025868416,Maternity,Cotton Harem Pants Bandeau Jumpsuit Romper,likemary,28.0,Women,630D790D0716246CA1AA250A6F86F755,3,14405
14439,13.113000012934208,Maternity,Cotton Maxi Harem Pants Romper Jumpsuit,likemary,31.0,Women,6B41FD33B36A1CE27FC0A3B8F9D8DF4C,3,14439
14752,15.482850385765174,Maternity,Cotton Maxi Harem Pants Romper Jumpsuit,likemary,34.950000762939453,Women,85EBAD98D8A178BE8BAF16929526446E,3,14752
14927,12.615000042133031,Maternity,Wide Leg Side Split Cotton Palazzo Pants,likemary,29.0,Women,01741E5669E3F7622B92810AB0449276,3,14927
13147,21.218070718366956,Swim,Anne Cole 1 Piece Lingerie Maillot Swimsuit in Oasis,Anne Cole,53.9900016784668,Women,395DB788289EE286662BBCABE78D99DA,3,13147
8376,205.2000000141561,Outerwear & Coats,Arc'teryx Women's Beta AR Jacket,Arc'teryx,475.0,Women,C11CB55C3D8DCC03A7AB7AB722703E0A,3,8376
8399,127.94599974527956,Outerwear & Coats,Arc'teryx Atom SV Hooded Insulated Jacket - Women's,Arc'teryx,259.0,Women,56D33021E640F5D64A611A71B5DC30A3,3,8399
8435,342.50999885424966,Outerwear & Coats,Arc'teryx Women's Caliber Cardigan,Arc'teryx,699.0,Women,AD16FE8F92F051AFBF656271AFD7872D,3,8435
8596,132.93999972008169,Outerwear & Coats,Arcteryx Beta SL Jacket - Women's,Arc'teryx,289.0,Women,C74214A3877C4D8297AC96217D5189B7,3,8596
8655,175.55999979190528,Outerwear & Coats,Arc'teryx Women's Sylva Parka,Arc'teryx,399.0,Women,099FE6B0B444C23836C4A5D07346082B,3,8655
8778,343.90799908339977,Outerwear & Coats,Arc'teryx Moray Jacket - Women's,Arc'teryx,699.0,Women,34D94CF9CA228A78848313DF32D668D1,3,8778
8822,168.34999956190586,Outerwear & Coats,Arc'teryx Gamma MX Hooded Softshell Jacket - Women's,Arc'teryx,350.0,Women,1074CF6DEE6FD3A453EA3FA9D190A430,3,8822
11481,74.08699991041793,Intimates,Arc'teryx Women's Rho AR Zip Neck,Arc'teryx,139.0,Women,86654AA91382FFA290D510F1D2DD3353,3,11481
20166,86.366000071167932,Suits & Sport Coats,Arc'teryx Talos Top Halfshell,Arc'teryx,199.0,Men,5EE5940136007DD813EA0437DDC6915F,3,20166
23811,232.27500002831221,Outerwear & Coats,Arc'teryx Men's Beta AR Jacket,Arc'teryx,475.0,Men,3F6E4C5ABB908A8AC7CA70A2A8FAD69C,3,23811
23838,248.12499992549417,Outerwear & Coats,Arc'teryx Men's Alpha SV Jacket,Arc'teryx,625.0,Men,FC4128D00C371E949CE07A2CDC1BFD3D,3,23838
23880,168.37800084427,Outerwear & Coats,Arc'teryx Alpha FL Jacket - Men's,Arc'teryx,399.0,Men,2F8A5CBF6EE1F3467C49A3A7439FA48E,3,23880
23907,97.112000349909053,Outerwear & Coats,Arc'teryx Men's Strato Jacket,Arc'teryx,199.0,Men,0055A5709F2388EE34E6A39C4719FCCB,3,23907
23916,28.980000123381611,Outerwear & Coats,Arc'teryx Phase AR Zip Neck Top - Long-Sleeve - Men's,Arc'teryx,69.0,Men,EA61F198CB02BCD84C3265B86D7CD5C0,3,23916
23969,68.107000146061182,Outerwear & Coats,Arc'teryx Atom LT Insulated Pullover Jacket - Men's,Arc'teryx,169.0,Men,D157D577520C2E9085ACC55D3D794007,3,23969
23999,224.17500056326389,Outerwear & Coats,Arc'teryx Men's Theta AR Jacket,Arc'teryx,525.0,Men,EFC7667564C801B723843A81B5B10AB5,3,23999
24015,133.22700100019574,Outerwear & Coats,Arc'teryx Men's Alpha SL Hybrid Jacket,Arc'teryx,339.0,Men,B97EA58A20D493C8C45D7F6D1FB46CBB,3,24015
24122,55.061648835247752,Outerwear & Coats,Arc'teryx Delta LT Fleece Jacket - Men's,Arc'teryx,128.94999694824219,Men,251B4805008712EC04E69C6569BFB189,3,24122
24128,253.57500147074461,Outerwear & Coats,Arc'teryx Men's Sabre Jacket,Arc'teryx,525.0,Men,6F5E6653C2100F36EF017088363EA359,3,24128
24179,202.50000050291416,Outerwear & Coats,Arc'teryx Men's Diplomat Jacket,Arc'teryx,450.0,Men,E17D574A9AC6743FDA8847722A2CE8C3,3,24179
24424,71.371000319719315,Outerwear & Coats,Arc'teryx Men's Crosswire Jacket,Arc'teryx,149.0,Men,9628CA5C148265131AF3B23839FF01E9,3,24424
3774,26.726999957580119,Dresses,As U Wish Juniors Sweater Knit Belted Dress,As U Wish,59.0,Women,73F104C9FBA50050EEA11D9D075247CC,3,3774
4033,7.5877901814310258,Dresses,As U Wish Juniors Embroidered Neck Smock Waist Dress,As U Wish,17.770000457763672,Women,C0C783B5FC0D7D808F1D14A6E9C8280D,3,4033
22026,16.312590795874449,Pants,Ben Davis Work Pants,Ben Davis,36.9900016784668,Men,2BEC3F7F8208E144C8FA1484D642EB47,3,22026
11998,16.614459859346002,Intimates,Chicastic Sexy Black & Red Polka Dot Lace Corset Lace Up Bustier With Strong Boning,Chicastic,29.989999771118164,Women,516CC95D0BAF5A0B04F55D8AE4212944,3,11998
12162,15.654779849018231,Intimates,Chicastic Sexy Black Faux Patent Leather Lace Up Corset Bustier,Chicastic,29.989999771118164,Women,C58EC9AF29371058432C2C0DDF1F3C9A,3,12162
8611,103.78566121246308,Outerwear & Coats,Cole Haan Women's Taffeta Down Coat,Cole Haan,250.69000244140625,Women,08B7DC6E8B36BCAAC15847827B7951A9,3,8611
8688,88.874999852851019,Outerwear & Coats,Cole Haan Women's Essential Down Coat,Cole Haan,197.5,Women,CE1D2A5E1884A6C502A675DBD0D3928E,3,8688
23799,131.79250040673651,Outerwear & Coats,Cole Haan Men's Cashmere Topper Jacket,Cole Haan,297.5,Men,39DCD6ADA1D4637541F550101C5BEEAD,3,23799
24621,7.1875000139698395,Socks,Cole Haan Men's Argyle,Cole Haan,12.5,Men,F42056594C9E8126804B22D594C1A69F,3,24621
24678,22.698000088334084,Socks,Cole Haan Men's Rib Stripe 5 Pack Sock,Cole Haan,39.0,Men,9AB01348BE1CCBF4DF5CDF8E4133C39F,3,24678
24928,20.838211035651121,Socks,Cole Haan Men's Neat Tie 5 Pack,Cole Haan,35.9900016784668,Men,DD96EAEF5612DD405D9D087AB539E38E,3,24928
25005,7.8375000273808828,Socks,Cole Haan Men's 3 Diamond All Over Socks,Cole Haan,12.5,Men,72A2C10A923ECA15E8AEE55DA47A96F3,3,25005
12847,10.044000254631044,Swim,DC Comics Women's Bikini Swimsuits,DC Comics,21.600000381469727,Women,73D4D7B15BFEFA13C4A035FA16BB99ED,3,12847
16906,12.11640038336478,Tops & Tees,Vintage Batman Logo - DC Comics T-shirt,DC Comics,21.950000762939453,Men,068190EEC8A5BD9AC8B4634D95E97307,3,16906
24962,9.0239798859739491,Socks,DC Comics Superman Men's Socks,DC Comics,14.989999771118164,Men,87ACC42A82FB7ACE361A4C390D047F74,3,24962
25036,7.6735998606622209,Socks,DC Comics Superman Logo Men's Socks,DC Comics,11.989999771118164,Men,DA383B7F4FB8B92BB70373274BFA6879,3,25036
27095,30.638098473624893,Sleep & Lounge,Green Lantern -- DC Comics Toweling Adult Bathrobe,DC Comics,69.949996948242188,Men,021DE1D3005E39B3EAB3F7591231696B,3,27095
22,88.321999780600891,Tops & Tees,Ella Moss Women's Mystic Print Long Sleeve Blouse,Ella Moss,158.0,Women,B6D767D2F8ED5D21A44B0E5886680CB9,3,22
797,63.936000004410737,Sweaters,Ella moss Women's Julia Open Weave Sweater,Ella Moss,148.0,Women,BEB22FB694D513EDCF5533CF006DFEAE,3,797
3793,102.67200019955636,Dresses,Ella moss Women's Tiara Dress,Ella Moss,248.0,Women,C157297D1A1FF043255BFB18530CAAA2,3,3793
5880,66.117802012172348,Leggings,Ella moss Women's Roslyn Legging,Ella Moss,113.8000030517578,Women,055E31FA43E652CB4AB6C0EE845C8D36,3,5880
7413,7.29629982132772,Skirts,Ella Moss Women's Girl's Best Friend Tulip Skirt,Ella Moss,18.149999618530277,Women,BA3C5FE1D6D6708B5BFFAEB6942B7E04,3,7413
11385,14.663789463146628,Intimates,Farr West 12 Inch Low Rise Half Slip (25712),Farr West,26.709999084472656,Women,949694A5059302E7283073B502F094D7,3,11385
11489,46.611999951303005,Intimates,Farr West Full Length Strapless Slip 38 Inch (28738),Farr West,86.0,Women,8230BEA7D54BCDF99CDFE85CB07313D5,3,11489
19379,22.259999971836805,Sweaters,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,Fuzzdandy,42.0,Men,52CAF49D3A53658625DE8AACF05FC695,3,19379
19672,24.52500008046627,Sweaters,Mens Snowman Christmas Tree Novelty Festive Jumper Sweater Xs S M L Xl,Fuzzdandy,45.0,Men,4303F79834031CE32C04792F47F56D40,3,19672
20949,34.5049999775365,Jeans,Fuzzdandy - Mens Denim Bell Bottom Vintage Style Retro Jeans Medium Stonewashed Blue,Fuzzdandy,67.0,Men,A555EC5F81AE0B44CB4A94424AA510BF,3,20949
22206,32.69600011780858,Pants,Fuzzdandy - Mens Bootcut Flared Cords 30 32 34 36,Fuzzdandy,67.0,Men,21F8D34ED55CC8487885B771AEC87F50,3,22206
21346,38.419198203425111,Jeans,Greystone Carpenter Jeans In Blue Or Black #556C,Greystone,66.699996948242188,Men,5143180850F3D452B4FDB79BA467636E,3,21346
22593,37.926998618945483,Pants,GREYSTONE Cotton Cargo Pant In Black Or Khaki #7802,Greystone,78.199996948242173,Men,BEE591B8364D3CABC206BB2DAB22BE3E,3,22593
752,14.599999971687794,Tops & Tees,Notations Women's Plus Jewel Neck Tank Oak 3X,Notations,25.0,Women,A1D33D0DFEC820B41B54430B50E96B5C,3,752
7589,8.70740029910803,Blazers & Jackets,Notations Women's Boucle Cropped Jacket,Notations,25.610000610351559,Women,3B220B436E5F3D917A1E649A0DC0281C,3,7589
14568,44.068000197410576,Maternity,PEZ D'OR Women's Maternity St. Barts One Piece Soft Halter,PEZ Candy,92.0,Women,77004EF63F2EF7DAB481A16152F60C43,3,14568
14718,53.124000214040279,Maternity,PEZ D'OR Women's Maternity Plunging Maillot - Love Boat,PEZ Candy,114.0,Women,3F8025F81C08669208BC39BDCBAF4EDA,3,14718
15209,25.0690000616014,Maternity,PEZ D'OR Women's Maternity Cottage Garden Maillot,PEZ Candy,53.0,Women,60DFD04289ECF518443E02289A0CD633,3,15209
19294,62.068000063300126,Sweaters,Brooks Brothers - Princeton University Merino V- Neck Sweater,Princeton,118.0,Men,A3F66D3A6AAB9FA2AD9A6A0CFAE58F98,3,19294
11960,8.9368802820135667,Intimates,Rene Rofe 2pc Bowtie Babydoll & G-String Set - Black - M/L,Rene Rofe,16.190000534057617,Women,DEB18DD9B750FC8C4A032172265537AA,3,11960
12079,12.575999982655048,Intimates,Lace Halter Babydoll with Matching G-String Set L Red,Rene Rofe,24.0,Women,62752C5F9EE3BF051713CD8DB0961616,3,12079
12226,11.248739725308717,Intimates,Rene Rofe 2-Piece Halter Chemise and G-String Set Black,Rene Rofe,19.979999542236328,Women,DE07EDEEBA9F475C9395959494CD8F64,3,12226
12254,13.458389843356461,Intimates,Womens Lace Push Up Bra Matching Sheer Boyshort Set Purple Black A B or C Cups,Rene Rofe,23.989999771118164,Women,536B08B12D4F3C719BB351EEFCF1669F,3,12254
12374,8.6937499872874486,Intimates,Rene Rofe 3 Pc Peek A Boo Bra & Pearl G String W Garter Belt Set - Black - M/L,Rene Rofe,16.25,Women,A7B0D547EA892113EC47DC262675FC7B,3,12374
12429,8.2013397948405142,Intimates,Rene Rofe 2 Pc Lace Bra & G-String Set - Black - M/L,Rene Rofe,16.979999542236328,Women,5C9B5C47258CF1499C2DC64B7072E735,3,12429
12452,7.0371600480937957,Intimates,Rene Rofe 2-Piece Sequin Bikini Set,Rene Rofe,13.880000114440918,Women,89113BDE06950FEDE1C11C346EA78046,3,12452
29018,20.393100214430689,Accessories,Silverado Men's Rattler Hat,Silverado,53.950000762939446,Men,25557EAF26D046E1E08F4F8DFE82D1C4,3,29018
838,34.575058875868621,Sweaters,Ugly Christmas Sweater - Prancing Reindeer Holiday Sweater Dress by Skedouche,Skedouche,69.989997863769531,Women,F9028FAEC74BE6EC9B852B0A542E2F39,3,838
841,32.235969208231865,Sweaters,Ugly Christmas Sweater - Humping Reindeer Games Naughty Holiday Sweater Dress by Skedouche,Skedouche,79.989997863769531,Women,02A32AD2669E6FE298E607FE7CC0E1A0,3,841
18809,37.115359132751216,Sweaters,Ugly Christmas Sweater - Reindeer Threesome Sweater featuring Rudolph by Skedouche,Skedouche,79.989997863769531,Men,F8BDCC67BBCDB2B701040F5926B90712,3,18809
18821,41.9947489082776,Sweaters,Ugly Christmas Sweater - Humping Reindeer Games Holiday Sweater by Skedouche,Skedouche,79.989997863769531,Men,FB945B3067434474BA269B604525CA02,3,18821
18832,38.795148990746959,Sweaters,Ugly Christmas Sweater - Reindeer Threesome Naughty Vintage Sweater by Skedouche,Skedouche,79.989997863769531,Men,F376B03403415C12C017F20313AF8C51,3,18832
18844,38.173768886014365,Sweaters,Ugly Christmas Sweater - Holiday Reindeer Pullover Sweater by Skedouche,Skedouche,72.989997863769531,Men,367AFA16AF963542400D7E21DA891B75,3,18844
18853,38.955128938200765,Sweaters,Ugly Christmas Sweater - Lighted LED Christmas Tree Sweater Vest in Black,Skedouche,79.989997863769531,Men,74AD61495004090C5043987B671D1DDA,3,18853
18878,41.743968927640211,Sweaters,Ugly Christmas Sweater - Lighted LED Naughty Gingerbread Man Holiday Sweater by Skedouche,Skedouche,82.989997863769531,Men,1021707194B6D060F75860A9FA6B73A2,3,18878
18883,38.761028936259706,Sweaters,Ugly Christmas Sweater - Excited Snowman Naughty Holiday Sweater by Skedouche,Skedouche,77.989997863769531,Men,01697C65FD7B9F2459F6F48CBD9E390C,3,18883
18884,41.754778875352144,Sweaters,Ugly Holiday Sweater - Lighted Chanukah Holiday Sweater with LED Lights,Skedouche,79.989997863769531,Men,533CB48E7569D96F3CD58B59C7F6DF1E,3,18884
18947,33.21044889749885,Sweaters,Ugly Christmas Sweater - Santa Suit Men's Holiday Sweater by Skedouche,Skedouche,72.989997863769531,Men,523B9A212405E48323373C0FC36C4044,3,18947
3142,69.116000026464462,Dresses,Suzi Chin Women's Pleated Dress,Suzi Chin,148.0,Women,BD85282513DA4089C441926E1975898C,3,3142
3226,20.05662050238449,Dresses,Suzi Chin Women's Faux Wrap Dress,Suzi Chin,44.970001220703125,Women,907EDB0AA6986220DBFFB79A788596EE,3,3226
3321,63.674000136554241,Dresses,Suzi Chin Women's Sequin Sheath,Suzi Chin,158.0,Women,3CFBDF468F0A03187F6CEE51A25E5E9A,3,3321
3494,64.231999777257442,Dresses,Suzi Chin Women's Lace Dress,Suzi Chin,148.0,Women,6DBD2699E8E7EC0047DE2D5D1B28A75B,3,3494
3555,24.442000055685639,Dresses,Suzi Chin Women's Drape Neck Dress,Suzi Chin,50.5,Women,22B1CD168EC628442B3D4DC00FCA434B,3,3555
3569,37.102499954402447,Dresses,Suzi Chin Women's Lace Sheath,Suzi Chin,76.5,Women,77C493EC14246D748DB3EE8FCE0092DB,3,3569
3456,116.559999845922,Dresses,Ted Baker Women's Gabbiey,Ted Baker,235.0,Women,DEF7924E3199BE5E18060BB3E1D547A7,3,3456
6734,11.500000022351742,Shorts,Ted Baker Women's Bridosh Short,Ted Baker,25.0,Women,652CF38361A209088302BA2B8B7F51E0,3,6734
7220,55.176000372409817,Skirts,Ted Baker Women's Neyoas Skirt,Ted Baker,125.40000152587892,Women,BD4828247647544AF24A15AC79A1EF9F,3,7220
7619,38.957760098567007,Blazers & Jackets,Ted Baker Womens Necia Suit Blazer,Ted Baker,116.63999938964844,Women,6869EFE03B7FBEF3B001DC15804BC826,3,7619
7729,68.503763042619255,Blazers & Jackets,Ted Baker Women's Mowna,Ted Baker,206.96000671386719,Women,96E07156DB854CA7B00B5DF21716B0C6,3,7729
7967,53.21250039851293,Blazers & Jackets,Ted Baker Women's Rufia Blazer,Ted Baker,137.5,Women,DAB1263D1E6A88C9BA5E7E294DEF5E8B,3,7967
19319,47.713048481521007,Sweaters,Ted Baker Men's Tugowar Long Sleeve Shwal Neck,Ted Baker,103.9499969482422,Men,56705E032D3B13B849CA05BB7799013E,3,19319
19435,75.91500012204051,Sweaters,Ted Baker Men's Princiz Long Sleeve Cardigan,Ted Baker,157.5,Men,402A3083474531EC96E5C6C8A40F5AB6,3,19435
19679,60.30297139770046,Sweaters,Ted Baker Men's Bayond Long Sleeve Shawl Neck,Ted Baker,125.37000274658205,Men,D0E82FDCB3E29B421DEB14EA942E1667,3,19679
20455,148.99499925132841,Suits & Sport Coats,Ted Baker Men's Moosh Blazer,Ted Baker,346.5,Men,85CB5E95E7360A8B7DFDF0DE29D556D8,3,20455
22236,33.383159258391856,Pants,Ted Baker Men's Winchin Casual Chino Pant,Ted Baker,78.919998168945312,Men,F994B808E25438E857447AC7D42EB18C,3,22236
23437,56.625000201165683,Shorts,Ted Baker Men's Sezlie Short,Ted Baker,125.0,Men,628454D202CF0A8B6E7F2A62A1C36D46,3,23437
28083,48.1500000692904,Swim,Ted Baker Men's Swim Shorty Swim Short,Ted Baker,75.0,Men,F3678D7C62C8FB66CF6B7946DC16A20E,3,28083
28091,54.655000250786543,Swim,Ted Baker Men's Corgie Mid Length Short,Ted Baker,85.0,Men,068BCDAD6ACCBEE0B2ADC53CB82EB533,3,28091
2133,26.253720299749371,Fashion Hoodies & Sweatshirts,Testament Women's Kangaroo Pocket Hoodie,Testament,54.020000457763672,Women,C902B497EB972281FB5B4E206DB38EE6,3,2133
24813,16.734419933954179,Socks,Travelsox Classic,TravelSox,29.989999771118164,Men,BA61AB7DAB67E0845C2E530BA9FD5C2C,3,24813
26530,17.919999957084656,Sleep & Lounge,Botony 500 - Mens Long Sleeve Plaid and Stripe Flannel Pajamas (Various Patterns Colors and Sizes),BOTANY 500,40.0,Men,CF4D516CA85ABAFB7B26406D82BF9F0B,3,26530
26693,16.795999921858311,Sleep & Lounge,Botony 500 - Mens Long Sleeve Broadcloth Pajama Blue,BOTANY 500,38.0,Men,14D9F3A29E7FB45297564DA4FE44473E,3,26693
9323,11.429999973624945,Socks & Hosiery,Women's Tahoe Ear Warmer with Headphones,Brookstone,30.0,Women,F42FFF7BF91C9292A6A6DD4EE86EEE6C,3,9323
27944,23.954011063091933,Swim,Men's UV Swim Shirt--Short Sleeve,Brookstone,39.9900016784668,Men,EF6F4E4FCA9990A2896EA9CDF70FBE98,3,27944
20095,74.403999596834183,Suits & Sport Coats,Gold Series Continuous Comfort Blazer,CasualMale,178.0,Men,AD720F99A3B6EA189D9C352217BD3028,3,20095
26867,10.949999932199717,Sleep & Lounge,Diamond Knit Big & Tall Lounge Pants,CasualMale,25.0,Men,715EB56D3F3B71792E230102D1DA496D,3,26867
27279,10.749999945983292,Sleep & Lounge,Woven Plaid Big & Tall Lounge Pants,CasualMale,25.0,Men,8F1132DB5EDD938B22F6167B7F67D82B,3,27279
26157,9.706000005826354,Underwear,Cover Male Cheeky Bikini CM122,Cover Male,23.0,Men,073F5B456A1406F710AAF3CBCB0016B6,3,26157
1674,33.014918878963144,Fashion Hoodies & Sweatshirts,Crazyheads Fleece Cat Hoodie with Eyes,Crazyheads,64.989997863769531,Women,757F843A169CC678064D9530D12A1881,3,1674
1767,28.400629121667592,Fashion Hoodies & Sweatshirts,Crazyheads Fleece Fox Hoodie with Eyes,Crazyheads,64.989997863769531,Women,E8FD4A8A5BAB2B3785D794AB51FEF55C,3,1767
1948,28.855190843993281,Fashion Hoodies & Sweatshirts,Crazyheads Cotton Black and White Stripe Panda Hoodie,Crazyheads,59.9900016784668,Women,7CA57A9F85A19A6E4B9A248C1DACA185,3,1948
16972,7.8299999982118589,Tops & Tees,Navy Seal Print T-Shirt Retro Vintage Look Blue 100% Cotton,Custom '77,15.0,Men,5E84BD89FE45860CA1EBAF025F494461,3,16972
4808,84.425398205524672,Jeans,David Kahn Women's Nikki Boot Cut Osborne,David Kahn,160.19999694824219,Women,22F2729737AE3DC9702E4CEE0EB3E900,3,4808
4900,14.599999971687794,Jeans,David Kahn Women's Nikki Curvy Ankle Length Jean,David Kahn,25.0,Women,B9CFE8B6042CF759DC4C0CCCB27A6737,3,4900
5050,15.884150262494012,Jeans,David Kahn Women's Nikki Ankle Fit Jean,David Kahn,29.690000534057617,Women,8977ECBB8CB82D77FB091C7A7F186163,3,5050
24668,12.753619859335124,Socks,Doctor Who Dalek & DW Tardis Logo Men's Crew Socks - 2 Pack,Doctor Who,19.989999771118164,Men,70770F6B84B0221AAD9863719EE8C2D4,3,24668
24687,6.0639298781134929,Socks,Doctor Who Daleks Men's Crew Socks,Doctor Who,9.9899997711181641,Men,0CF4D4691FE56E8BCDFC386DF95C78D8,3,24687
25073,7.24195988189984,Socks,Doctor Who Men's Grey Logo Crew Socks,Doctor Who,11.989999771118164,Men,8141C60E393B72D67396DF39CDDA9C1E,3,25073
2380,12.481759601523876,Fashion Hoodies & Sweatshirts,Foursquare Insulated Hoodie El Crisp Polo Stripe Womens,FOURSQUARE,28.959999084472656,Women,DA4902CB0BC38210839714EBDCF0EFC3,3,2380
2915,36.275040686252567,Active,Foursquare Peterson Snowboard Jacket Sandstone Hatch Women's,FOURSQUARE,83.970001220703125,Women,E924517087669CF201EA91BD737A4FF4,3,2915
17612,21.935100502052904,Fashion Hoodies & Sweatshirts,Foursquare Holiday Polo Stripes Zip Hoodie White Men's,FOURSQUARE,37.950000762939446,Men,D24D56C57E0EF80FAEFA1AA30B38B4D0,3,17612
397,10.939499974774662,Tops & Tees,G by GUESS Joni Love Tee,G by GUESS,19.5,Women,E46DE7E1BCAACED9A54F1E9D0D2F800D,3,397
464,16.873999963514507,Tops & Tees,G by GUESS Cosmos Slit-Front Top,G by GUESS,29.5,Women,F1B6F2857FB6D44DD73C7041E0AA0F19,3,464
4025,19.268499925732613,Dresses,G by GUESS Elieza Color-Blocked Dress,G by GUESS,44.5,Women,1625ABB8E458A79765C62009235E9D5B,3,4025
4429,19.789499932900071,Jeans,G by GUESS Pull-On Super Skinny Jeans,G by GUESS,39.5,Women,0BD65E799153554726820CA639514029,3,4429
4529,27.125999974552546,Jeans,G by GUESS Elliot Straight Jeans - Medium Wash,G by GUESS,49.5,Women,9713FAA264B94E2BF346A1BB52587FD8,3,4529
4742,28.413000047206879,Jeans,G by GUESS Pin-Up Pencil Skinny Jeans - Dark Wash,G by GUESS,49.5,Women,A0205B87490C847182672E8D371E9948,3,4742
5002,29.155499892309308,Jeans,G by GUESS Suzette Bold Super Skinny Jeans,G by GUESS,49.5,Women,415585BD389B69659223807D77A96791,3,5002
7641,33.946500085294247,Blazers & Jackets,G by GUESS Soky Sequin Blazer,G by GUESS,79.5,Women,BC3EA21614E0FDC4359BDD4D3315313F,3,7641
8469,23.053499921225008,Outerwear & Coats,G by GUESS Trespasser Denim Jacket,G by GUESS,54.5,Women,B1ADDA14824F50EF24FF1C05BB66FAF3,3,8469
16581,22.712499933782965,Tops & Tees,G by GUESS Gravity Shirt,G by GUESS,39.5,Men,183539E54667DDDC02D46F94BC0D43C5,3,16581
16692,23.818500004708767,Tops & Tees,G by GUESS Shivers Stretch Long-Sleeve Shirt,G by GUESS,39.5,Men,EF05E93F3EB69985C3DCC58B11AAC369,3,16692
16925,10.276499977335334,Tops & Tees,G by GUESS Poler Tee,G by GUESS,19.5,Men,750ED96F0D56D3346CDA66D24BC0CBD5,3,16925
17415,32.487000033026561,Fashion Hoodies & Sweatshirts,G by GUESS Justus Long-Sleeve Hoodie,G by GUESS,59.5,Men,79D51F4D7E4D54D54B55519C3B462D00,3,17415
19313,39.112500027753406,Sweaters,G by GUESS Deluxe Mock-Neck Cardigan,G by GUESS,74.5,Men,AF5B61BECE62A3EC55E911F3CE5E7857,3,19313
20132,20.245499907061458,Suits & Sport Coats,G by GUESS Caiden Vest,G by GUESS,49.5,Men,2CEDF2FCDA27C6C4953D358C5FA06815,3,20132
20213,18.4634998915717,Suits & Sport Coats,G by GUESS Marcel Plaid Vest,G by GUESS,49.5,Men,0F297FF03A203306384E8FCC694B6724,3,20213
